month,country,vibe_category,avg_popularity
2024-11-01,FI,Dance / EDM,42.666666666666664
2024-11-01,FI,Emo / Sad Chill,45.09803921568628
2024-11-01,FI,High-Energy Pop,57.651785714285715
2024-11-01,FI,Mellow Acoustic,36.4
2024-11-01,FI,Rap / Trap Vibes,55.333333333333336
2024-11-01,FR,Alternative / Experimental,69.31535269709543
2024-11-01,FR,Dance / EDM,65.67055393586006
2024-11-01,FR,Emo / Sad Chill,75.71563981042654
2024-11-01,FR,Mellow Acoustic,65.0
2024-11-01,FR,Rap / Trap Vibes,65.63157894736842
2024-11-01,GB,Alternative / Experimental,79.575
2024-11-01,GB,Classic / Evergreen,31.0
2024-11-01,GB,Emo / Sad Chill,77.57142857142857
2024-11-01,GB,High-Energy Pop,72.6923076923077
2024-11-01,GB,Mellow Acoustic,78.375
2024-11-01,GB,Rap / Trap Vibes,81.0
2024-11-01,GR,Alternative / Experimental,66.33608815426997
2024-11-01,GR,Dance / EDM,64.71548117154812
2024-11-01,GR,Emo / Sad Chill,62.87797619047619
2024-11-01,GR,High-Energy Pop,54.38709677419355
2024-11-01,GR,Rap / Trap Vibes,61.45238095238095
2024-11-01,GT,Alternative / Experimental,86.6158940397351
2024-11-01,GT,Emo / Sad Chill,88.94674556213018
2024-11-01,GT,High-Energy Pop,84.53416149068323
2024-11-01,HK,Alternative / Experimental,89.58011049723757
2024-11-01,HK,Emo / Sad Chill,69.3076923076923
2024-11-01,HK,High-Energy Pop,37.0
2024-11-01,HK,Mellow Acoustic,72.83136094674556
2024-11-01,HN,Alternative / Experimental,85.13651877133105
2024-11-01,HN,Emo / Sad Chill,87.3444976076555
2024-11-01,HN,High-Energy Pop,81.33333333333333
2024-11-01,HN,Mellow Acoustic,66.83333333333333
2024-11-01,HN,Rap / Trap Vibes,75.63492063492063
2024-11-01,HU,Alternative / Experimental,80.44262295081967
2024-11-01,HU,Emo / Sad Chill,83.0
2024-11-01,HU,High-Energy Pop,48.888888888888886
2024-11-01,HU,Rap / Trap Vibes,81.0
2024-11-01,ID,Alternative / Experimental,89.5
2024-11-01,ID,Emo / Sad Chill,80.67455621301775
2024-11-01,ID,High-Energy Pop,47.75
2024-11-01,ID,Mellow Acoustic,72.2156862745098
2024-11-01,IE,Alternative / Experimental,86.69090909090909
2024-11-01,IE,Classic / Evergreen,31.0
2024-11-01,IE,Emo / Sad Chill,82.66666666666667
2024-11-01,IE,High-Energy Pop,81.0
2024-11-01,IE,Mellow Acoustic,65.5
2024-11-01,IE,Rap / Trap Vibes,82.66666666666667
2024-11-01,IL,Alternative / Experimental,64.6043956043956
2024-11-01,IL,Emo / Sad Chill,60.4410480349345
2024-11-01,IL,High-Energy Pop,55.01123595505618
2024-11-01,IL,Mellow Acoustic,58.190265486725664
2024-11-01,IL,Rap / Trap Vibes,82.66666666666667
2024-11-01,IN,Alternative / Experimental,53.0
2024-11-01,IN,Emo / Sad Chill,79.8314606741573
2024-11-01,IN,High-Energy Pop,65.33333333333333
2024-11-01,IN,Mellow Acoustic,78.04705882352941
2024-11-01,IN,Rap / Trap Vibes,21.0
2024-11-01,IS,Alternative / Experimental,83.99333333333334
2024-11-01,IS,Dance / EDM,21.0
2024-11-01,IS,Emo / Sad Chill,38.903703703703705
2024-11-01,IS,High-Energy Pop,58.11764705882353
2024-11-01,IS,Mellow Acoustic,27.5
2024-11-01,IS,Rap / Trap Vibes,65.25
2024-11-01,IT,Alternative / Experimental,66.57894736842105
2024-11-01,IT,Dance / EDM,56.5
2024-11-01,IT,Emo / Sad Chill,67.14960629921259
2024-11-01,IT,High-Energy Pop,56.25
2024-11-01,IT,Mellow Acoustic,47.5
2024-11-01,IT,Rap / Trap Vibes,55.75
2024-11-01,JP,Alternative / Experimental,67.72
2024-11-01,JP,Dance / EDM,72.93548387096774
2024-11-01,JP,High-Energy Pop,64.73333333333333
2024-11-01,JP,Mellow Acoustic,87.3157894736842
2024-11-01,KR,Alternative / Experimental,89.63829787234043
2024-11-01,KR,Emo / Sad Chill,66.375
2024-11-01,KR,High-Energy Pop,46.0
2024-11-01,KR,Mellow Acoustic,80.125
2024-11-01,KR,Rap / Trap Vibes,81.0
2024-11-01,KZ,Alternative / Experimental,84.3
2024-11-01,KZ,Emo / Sad Chill,53.549180327868854
2024-11-01,KZ,Mellow Acoustic,64.03076923076924
2024-11-01,LT,Alternative / Experimental,85.6093023255814
2024-11-01,LT,Emo / Sad Chill,80.86666666666666
2024-11-01,LT,High-Energy Pop,52.142105263157895
2024-11-01,LT,Mellow Acoustic,36.25
2024-11-01,LT,Rap / Trap Vibes,80.33333333333333
2024-11-01,LU,Alternative / Experimental,83.55633802816901
2024-11-01,LU,Dance / EDM,69.5673076923077
2024-11-01,LU,Emo / Sad Chill,76.58988764044943
2024-11-01,LU,High-Energy Pop,81.0
2024-11-01,LU,Mellow Acoustic,51.8125
2024-11-01,LU,Rap / Trap Vibes,73.0
2024-11-01,LV,Alternative / Experimental,88.68981481481481
2024-11-01,LV,Classic / Evergreen,31.0
2024-11-01,LV,Emo / Sad Chill,58.9
2024-11-01,LV,High-Energy Pop,68.16666666666667
2024-11-01,LV,Mellow Acoustic,86.25
2024-11-01,LV,Rap / Trap Vibes,80.8
2024-11-01,MA,Alternative / Experimental,63.95238095238095
2024-11-01,MA,Dance / EDM,57.78378378378378
2024-11-01,MA,Emo / Sad Chill,60.482587064676615
2024-11-01,MA,High-Energy Pop,79.0
2024-11-01,MA,Mellow Acoustic,72.32770270270271
2024-11-01,MA,Rap / Trap Vibes,58.25846153846154
2024-11-01,MX,Alternative / Experimental,86.02857142857142
2024-11-01,MX,Emo / Sad Chill,89.05426356589147
2024-11-01,MX,High-Energy Pop,82.71698113207547
2024-11-01,MY,Alternative / Experimental,89.58011049723757
2024-11-01,MY,Dance / EDM,56.666666666666664
2024-11-01,MY,Emo / Sad Chill,79.97237569060773
2024-11-01,MY,Mellow Acoustic,66.32330827067669
2024-11-01,NG,Alternative / Experimental,66.93668122270742
2024-11-01,NG,Dance / EDM,60.23809523809524
2024-11-01,NG,Emo / Sad Chill,54.416666666666664
2024-11-01,NG,High-Energy Pop,67.88782816229117
2024-11-01,NG,Mellow Acoustic,66.38709677419355
2024-11-01,NG,Rap / Trap Vibes,68.7
2024-11-01,NI,Alternative / Experimental,85.07581227436823
2024-11-01,NI,Emo / Sad Chill,88.52941176470588
2024-11-01,NI,High-Energy Pop,82.2911051212938
2024-11-01,NI,Rap / Trap Vibes,79.6875
2024-11-01,NL,Alternative / Experimental,81.7127659574468
2024-11-01,NL,Dance / EDM,48.666666666666664
2024-11-01,NL,Emo / Sad Chill,81.0
2024-11-01,NL,High-Energy Pop,62.8936170212766
2024-11-01,NL,Mellow Acoustic,79.0
2024-11-01,NL,Rap / Trap Vibes,65.38095238095238
2024-11-01,NO,Alternative / Experimental,78.58333333333333
2024-11-01,NO,Emo / Sad Chill,77.61739130434782
2024-11-01,NO,High-Energy Pop,61.2
2024-11-01,NO,Mellow Acoustic,63.55113636363637
2024-11-01,NO,Rap / Trap Vibes,73.5
2024-11-01,NZ,Alternative / Experimental,89.92476489028213
2024-11-01,NZ,Emo / Sad Chill,84.94117647058823
2024-11-01,NZ,High-Energy Pop,81.0
2024-11-01,NZ,Mellow Acoustic,82.0
2024-11-01,NZ,Rap / Trap Vibes,80.4
2024-11-01,PA,Alternative / Experimental,79.44583333333334
2024-11-01,PA,Dance / EDM,74.64285714285714
2024-11-01,PA,Emo / Sad Chill,84.55
2024-11-01,PA,High-Energy Pop,79.1969111969112
2024-11-01,PA,Mellow Acoustic,52.17391304347826
2024-11-01,PE,Alternative / Experimental,84.92553191489361
2024-11-01,PE,Dance / EDM,78.0
2024-11-01,PE,Emo / Sad Chill,89.30526315789474
2024-11-01,PE,High-Energy Pop,81.6565934065934
2024-11-01,PE,Rap / Trap Vibes,80.57251908396947
2024-11-01,PH,Alternative / Experimental,89.58011049723757
2024-11-01,PH,Dance / EDM,66.38125
2024-11-01,PH,Mellow Acoustic,87.75
2024-11-01,PK,Alternative / Experimental,65.93023255813954
2024-11-01,PK,Emo / Sad Chill,80.45736434108527
2024-11-01,PK,Mellow Acoustic,82.97183098591549
2024-11-01,PL,Alternative / Experimental,85.12903225806451
2024-11-01,PL,Emo / Sad Chill,73.33333333333333
2024-11-01,PL,High-Energy Pop,61.166666666666664
2024-11-01,PL,Mellow Acoustic,65.47413793103448
2024-11-01,PL,Rap / Trap Vibes,66.6875
2024-11-01,PT,Alternative / Experimental,71.74561403508773
2024-11-01,PT,Classic / Evergreen,31.0
2024-11-01,PT,Dance / EDM,73.60606060606061
2024-11-01,PT,Emo / Sad Chill,57.39636363636364
2024-11-01,PT,High-Energy Pop,78.71978021978022
2024-11-01,PT,Mellow Acoustic,65.87463556851311
2024-11-01,PT,Rap / Trap Vibes,56.20809248554913
2024-11-01,PY,Alternative / Experimental,87.44086021505376
2024-11-01,PY,Emo / Sad Chill,89.63586956521739
2024-11-01,PY,High-Energy Pop,83.36633663366337
2024-11-01,PY,Mellow Acoustic,84.6547619047619
2024-11-01,PY,Rap / Trap Vibes,80.77697841726619
2024-11-01,RO,Alternative / Experimental,84.92156862745098
2024-11-01,RO,Emo / Sad Chill,80.0
2024-11-01,RO,High-Energy Pop,55.89861751152074
2024-11-01,RO,Mellow Acoustic,87.23076923076923
2024-11-01,RO,Rap / Trap Vibes,81.0
2024-11-01,SA,Alternative / Experimental,89.44368600682594
2024-11-01,SA,Emo / Sad Chill,71.4
2024-11-01,SA,High-Energy Pop,82.6
2024-11-01,SA,Mellow Acoustic,84.22105263157894
2024-11-01,SA,Rap / Trap Vibes,81.0
2024-11-01,SE,Alternative / Experimental,78.23880597014926
2024-11-01,SE,Emo / Sad Chill,72.5421686746988
2024-11-01,SE,High-Energy Pop,62.63636363636363
2024-11-01,SE,Mellow Acoustic,67.0
2024-11-01,SE,Rap / Trap Vibes,70.33333333333333
2024-11-01,SG,Alternative / Experimental,88.64285714285714
2024-11-01,SG,Dance / EDM,57.0
2024-11-01,SG,Emo / Sad Chill,76.63636363636364
2024-11-01,SG,High-Energy Pop,59.5
2024-11-01,SG,Mellow Acoustic,80.02222222222223
2024-11-01,SG,Rap / Trap Vibes,82.0
2024-11-01,SK,Alternative / Experimental,63.720238095238095
2024-11-01,SK,Dance / EDM,62.282051282051285
2024-11-01,SK,Emo / Sad Chill,50.05882352941177
2024-11-01,SK,High-Energy Pop,57.342507645259936
2024-11-01,SK,Mellow Acoustic,77.93975903614458
2024-11-01,SK,Rap / Trap Vibes,57.3448275862069
2024-11-01,SV,Alternative / Experimental,85.94222222222223
2024-11-01,SV,Emo / Sad Chill,87.98039215686275
2024-11-01,SV,High-Energy Pop,83.02881844380403
2024-11-01,SV,Rap / Trap Vibes,79.8
2024-11-01,TH,Alternative / Experimental,63.49285714285714
2024-11-01,TH,Emo / Sad Chill,54.705882352941174
2024-11-01,TH,Mellow Acoustic,84.69832402234637
2024-11-01,TR,Alternative / Experimental,72.835734870317
2024-11-01,TR,Emo / Sad Chill,69.84583333333333
2024-11-01,TR,High-Energy Pop,33.0
2024-11-01,TR,Rap / Trap Vibes,54.0
2024-11-01,TW,Alternative / Experimental,87.94416243654823
2024-11-01,TW,Dance / EDM,54.0
2024-11-01,TW,Emo / Sad Chill,75.55555555555556
2024-11-01,TW,High-Energy Pop,64.78
2024-11-01,TW,Mellow Acoustic,71.51282051282051
2024-11-01,UA,Dance / EDM,53.89325842696629
2024-11-01,UA,Emo / Sad Chill,59.03508771929825
2024-11-01,UA,High-Energy Pop,53.178082191780824
2024-11-01,US,Alternative / Experimental,89.81451612903226
2024-11-01,US,Classic / Evergreen,31.0
2024-11-01,US,Dance / EDM,63.0
2024-11-01,US,Emo / Sad Chill,83.3956043956044
2024-11-01,US,High-Energy Pop,71.5
2024-11-01,US,Mellow Acoustic,71.21428571428571
2024-11-01,US,Rap / Trap Vibes,73.23076923076923
2024-11-01,UY,Alternative / Experimental,87.3125
2024-11-01,UY,Emo / Sad Chill,88.36521739130434
2024-11-01,UY,High-Energy Pop,67.92723004694835
2024-11-01,UY,Rap / Trap Vibes,80.77697841726619
2024-11-01,VE,Alternative / Experimental,81.11684782608695
2024-11-01,VE,Dance / EDM,59.09756097560975
2024-11-01,VE,Emo / Sad Chill,87.29596412556054
2024-11-01,VE,High-Energy Pop,80.47413793103448
2024-11-01,VE,Mellow Acoustic,85.08108108108108
2024-11-01,VE,Rap / Trap Vibes,78.5
2024-11-01,VN,Alternative / Experimental,81.8169014084507
2024-11-01,VN,Emo / Sad Chill,65.975
2024-11-01,VN,High-Energy Pop,63.45454545454545
2024-11-01,VN,Mellow Acoustic,77.8463687150838
2024-11-01,ZA,Alternative / Experimental,81.13662790697674
2024-11-01,ZA,Classic / Evergreen,31.0
2024-11-01,ZA,Emo / Sad Chill,66.88535031847134
2024-11-01,ZA,High-Energy Pop,56.9646017699115
2024-11-01,ZA,Rap / Trap Vibes,74.75
2024-12-01,AE,Emo / Sad Chill,79.69491525423729
2024-12-01,AE,High-Energy Pop,89.24293785310735
2024-12-01,AE,Mellow Acoustic,60.0
2024-12-01,AR,Alternative / Experimental,90.9423076923077
2024-12-01,AR,Dance / EDM,86.768
2024-12-01,AR,High-Energy Pop,78.09420289855072
2024-12-01,AT,Dance / EDM,61.333333333333336
2024-12-01,AT,Emo / Sad Chill,72.18181818181819
2024-12-01,AT,High-Energy Pop,88.55307262569832
2024-12-01,AT,Mellow Acoustic,65.33333333333333
2024-12-01,AT,Rap / Trap Vibes,60.6875
2024-12-01,AU,High-Energy Pop,89.1731843575419
2024-12-01,AU,Mellow Acoustic,81.4074074074074
2024-12-01,BE,Alternative / Experimental,71.0625
2024-12-01,BE,High-Energy Pop,85.18772563176896
2024-12-01,BG,High-Energy Pop,73.86695278969957
2024-12-01,BG,Mellow Acoustic,23.0
2024-12-01,BO,Alternative / Experimental,86.8828125
2024-12-01,BO,Dance / EDM,84.48717948717949
2024-12-01,BO,High-Energy Pop,85.09148264984228
2024-12-01,BO,Rap / Trap Vibes,63.07692307692308
2024-12-01,BR,Alternative / Experimental,72.4971098265896
2024-12-01,BR,High-Energy Pop,79.81493506493507
2024-12-01,BR,Mellow Acoustic,41.0
2024-12-01,BR,Rap / Trap Vibes,64.67647058823529
2024-12-01,BY,Alternative / Experimental,57.072463768115945
2024-12-01,BY,Emo / Sad Chill,57.492753623188406
2024-12-01,BY,High-Energy Pop,24.666666666666668
2024-12-01,BY,Mellow Acoustic,83.66666666666667
2024-12-01,CA,Emo / Sad Chill,75.0
2024-12-01,CA,High-Energy Pop,89.06857142857143
2024-12-01,CA,Mellow Acoustic,81.04255319148936
2024-12-01,CH,Alternative / Experimental,52.083333333333336
2024-12-01,CH,Emo / Sad Chill,70.39285714285714
2024-12-01,CH,High-Energy Pop,87.0646551724138
2024-12-01,CH,Mellow Acoustic,65.42857142857143
2024-12-01,CH,Rap / Trap Vibes,43.333333333333336
2024-12-01,CL,Alternative / Experimental,83.03370786516854
2024-12-01,CL,Dance / EDM,84.26751592356688
2024-12-01,CL,High-Energy Pop,85.97604790419162
2024-12-01,CO,Alternative / Experimental,84.71428571428571
2024-12-01,CO,Dance / EDM,83.45283018867924
2024-12-01,CO,High-Energy Pop,70.57575757575758
2024-12-01,CR,Alternative / Experimental,83.4972972972973
2024-12-01,CR,Dance / EDM,83.35625
2024-12-01,CR,High-Energy Pop,84.4017094017094
2024-12-01,CR,Mellow Acoustic,0.0
2024-12-01,CR,Rap / Trap Vibes,65.0
2024-12-01,CZ,Alternative / Experimental,55.76875
2024-12-01,CZ,High-Energy Pop,89.24260355029585
2024-12-01,CZ,Mellow Acoustic,50.10526315789474
2024-12-01,DE,Alternative / Experimental,29.0
2024-12-01,DE,Dance / EDM,55.15384615384615
2024-12-01,DE,Emo / Sad Chill,68.59493670886076
2024-12-01,DE,High-Energy Pop,88.66292134831461
2024-12-01,DE,Mellow Acoustic,69.70370370370371
2024-12-01,DE,Rap / Trap Vibes,58.27906976744186
2024-12-01,DK,Dance / EDM,55.58024691358025
2024-12-01,DK,High-Energy Pop,89.05511811023622
2024-12-01,DK,Rap / Trap Vibes,54.885245901639344
2024-12-01,DO,Alternative / Experimental,64.48223350253807
2024-12-01,DO,Dance / EDM,83.37974683544304
2024-12-01,DO,High-Energy Pop,52.48979591836735
2024-12-01,DO,Rap / Trap Vibes,58.96969696969697
2024-12-01,EC,Alternative / Experimental,84.63157894736842
2024-12-01,EC,Dance / EDM,83.01863354037268
2024-12-01,EC,High-Energy Pop,88.22222222222223
2024-12-01,EC,Rap / Trap Vibes,25.0
2024-12-01,EE,Alternative / Experimental,21.0
2024-12-01,EE,Emo / Sad Chill,69.2
2024-12-01,EE,High-Energy Pop,89.01973684210526
2024-12-01,EE,Mellow Acoustic,59.6
2024-12-01,EG,Alternative / Experimental,45.25
2024-12-01,EG,Dance / EDM,59.15079365079365
2024-12-01,EG,Emo / Sad Chill,62.09803921568628
2024-12-01,EG,High-Energy Pop,60.43283582089552
2024-12-01,ES,Alternative / Experimental,79.5210643015521
2024-12-01,ES,Dance / EDM,82.88271604938272
2024-12-01,ES,High-Energy Pop,80.75574712643679
2024-12-01,ES,Mellow Acoustic,61.696969696969695
2024-12-01,FI,Alternative / Experimental,50.95652173913044
2024-12-01,FI,Emo / Sad Chill,16.0
2024-12-01,FI,High-Energy Pop,75.47647058823529
2024-12-01,FI,Mellow Acoustic,52.61904761904762
2024-12-01,FR,Alternative / Experimental,68.2390243902439
2024-12-01,FR,Dance / EDM,65.49473684210527
2024-12-01,FR,Emo / Sad Chill,64.72727272727273
2024-12-01,FR,High-Energy Pop,86.34042553191489
2024-12-01,FR,Mellow Acoustic,26.0
2024-12-01,FR,Rap / Trap Vibes,59.04545454545455
2024-12-01,GB,Emo / Sad Chill,68.0
2024-12-01,GB,High-Energy Pop,83.48275862068965
2024-12-01,GB,Mellow Acoustic,86.0
2024-12-01,GR,Alternative / Experimental,59.947916666666664
2024-12-01,GR,Emo / Sad Chill,64.07051282051282
2024-12-01,GR,High-Energy Pop,57.43333333333333
2024-12-01,GR,Rap / Trap Vibes,62.09090909090909
2024-12-01,GT,Alternative / Experimental,86.30935251798562
2024-12-01,GT,Dance / EDM,85.33333333333333
2024-12-01,GT,High-Energy Pop,84.21555555555555
2024-12-01,HK,Alternative / Experimental,76.41666666666667
2024-12-01,HK,Emo / Sad Chill,66.19886363636364
2024-12-01,HK,High-Energy Pop,88.36756756756756
2024-12-01,HK,Mellow Acoustic,56.510416666666664
2024-12-01,HN,Alternative / Experimental,85.2992700729927
2024-12-01,HN,Dance / EDM,85.48611111111111
2024-12-01,HN,High-Energy Pop,86.86413043478261
2024-12-01,HN,Rap / Trap Vibes,69.42857142857143
2024-12-01,HU,Alternative / Experimental,19.0
2024-12-01,HU,Emo / Sad Chill,10.0
2024-12-01,HU,High-Energy Pop,72.21556886227545
2024-12-01,ID,Dance / EDM,62.0
2024-12-01,ID,Emo / Sad Chill,77.84482758620689
2024-12-01,ID,High-Energy Pop,86.56603773584905
2024-12-01,IE,High-Energy Pop,87.77948717948718
2024-12-01,IE,Mellow Acoustic,66.39784946236558
2024-12-01,IL,Dance / EDM,55.09271523178808
2024-12-01,IL,High-Energy Pop,89.15822784810126
2024-12-01,IN,Alternative / Experimental,69.53191489361703
2024-12-01,IN,Dance / EDM,71.0
2024-12-01,IN,Emo / Sad Chill,78.56410256410257
2024-12-01,IN,High-Energy Pop,78.43352601156069
2024-12-01,IN,Mellow Acoustic,5.333333333333333
2024-12-01,IS,Alternative / Experimental,38.64705882352941
2024-12-01,IS,Emo / Sad Chill,29.0
2024-12-01,IS,High-Energy Pop,89.63970588235294
2024-12-01,IS,Mellow Acoustic,86.5
2024-12-01,IS,Rap / Trap Vibes,40.0
2024-12-01,IT,Alternative / Experimental,61.310077519379846
2024-12-01,IT,Dance / EDM,82.21518987341773
2024-12-01,IT,Emo / Sad Chill,66.58730158730158
2024-12-01,IT,High-Energy Pop,76.32972972972973
2024-12-01,IT,Mellow Acoustic,54.0
2024-12-01,JP,High-Energy Pop,89.24293785310735
2024-12-01,KR,Alternative / Experimental,74.92857142857143
2024-12-01,KR,Emo / Sad Chill,77.38095238095238
2024-12-01,KR,High-Energy Pop,87.51298701298701
2024-12-01,KR,Mellow Acoustic,84.29166666666667
2024-12-01,KZ,High-Energy Pop,88.36842105263158
2024-12-01,KZ,Mellow Acoustic,56.37719298245614
2024-12-01,LT,Alternative / Experimental,19.142857142857142
2024-12-01,LT,Dance / EDM,12.0
2024-12-01,LT,Emo / Sad Chill,28.904761904761905
2024-12-01,LT,High-Energy Pop,89.03571428571429
2024-12-01,LT,Mellow Acoustic,27.434782608695652
2024-12-01,LU,Alternative / Experimental,65.6
2024-12-01,LU,Dance / EDM,48.666666666666664
2024-12-01,LU,Emo / Sad Chill,50.46153846153846
2024-12-01,LU,High-Energy Pop,86.234375
2024-12-01,LU,Mellow Acoustic,40.0
2024-12-01,LU,Rap / Trap Vibes,39.0
2024-12-01,LV,Alternative / Experimental,39.0
2024-12-01,LV,Emo / Sad Chill,40.6
2024-12-01,LV,High-Energy Pop,82.88700564971751
2024-12-01,LV,Rap / Trap Vibes,15.0
2024-12-01,MA,Alternative / Experimental,50.5
2024-12-01,MA,Emo / Sad Chill,15.0
2024-12-01,MA,High-Energy Pop,87.52857142857142
2024-12-01,MA,Mellow Acoustic,79.24
2024-12-01,MX,Alternative / Experimental,80.85365853658537
2024-12-01,MX,High-Energy Pop,85.01834862385321
2024-12-01,MX,Mellow Acoustic,0.0
2024-12-01,MY,Alternative / Experimental,76.92307692307692
2024-12-01,MY,Dance / EDM,64.0
2024-12-01,MY,Emo / Sad Chill,76.79746835443038
2024-12-01,MY,High-Energy Pop,87.66666666666667
2024-12-01,NG,Alternative / Experimental,34.5
2024-12-01,NG,High-Energy Pop,65.25448028673836
2024-12-01,NG,Mellow Acoustic,26.0
2024-12-01,NG,Rap / Trap Vibes,21.0
2024-12-01,NI,Alternative / Experimental,86.2109375
2024-12-01,NI,Dance / EDM,85.52380952380952
2024-12-01,NI,High-Energy Pop,86.71910112359551
2024-12-01,NI,Rap / Trap Vibes,69.4
2024-12-01,NL,Alternative / Experimental,61.83606557377049
2024-12-01,NL,Dance / EDM,53.958333333333336
2024-12-01,NL,High-Energy Pop,81.91202346041055
2024-12-01,NL,Mellow Acoustic,16.0
2024-12-01,NO,Alternative / Experimental,54.73913043478261
2024-12-01,NO,Emo / Sad Chill,44.0
2024-12-01,NO,High-Energy Pop,89.07386363636364
2024-12-01,NO,Mellow Acoustic,67.4090909090909
2024-12-01,NZ,Emo / Sad Chill,75.0
2024-12-01,NZ,High-Energy Pop,89.26136363636364
2024-12-01,NZ,Mellow Acoustic,85.19607843137256
2024-12-01,PA,Alternative / Experimental,71.9907120743034
2024-12-01,PA,Dance / EDM,82.50617283950618
2024-12-01,PA,High-Energy Pop,82.53389830508475
2024-12-01,PA,Rap / Trap Vibes,50.98823529411764
2024-12-01,PE,Alternative / Experimental,85.89928057553956
2024-12-01,PE,Dance / EDM,83.01863354037268
2024-12-01,PE,High-Energy Pop,88.84615384615384
